epoch,mmsi,lat,lon
1490086626,219500000,15.7201233333,-61.3357666667
1490086627,228008600,15.8809666667,-61.3169233333
1490086655,228008600,15.880965,-61.316935
1490086656,219500000,15.7197616667,-61.33666
1490086657,259917000,16.1737616667,-61.5487533333
1490086664,219500000,15.719675,-61.3368966667
1490086670,259917000,16.17456,-61.5486833333
1490086674,259917000,16.1747416667,-61.548655
1490086678,259917000,16.17498,-61.54861
1490086680,210740000,15.5032933333,-61.5958733333
1490086680,259917000,16.17516,-61.5485716667
1490086696,219500000,15.719375,-61.33783
1490086704,259917000,16.1764916667,-61.5481616667
1490086710,259917000,16.1768266667,-61.5480216667
1490086714,259917000,16.1770466667,-61.5479216667
1490086717,259917000,16.1772116667,-61.5478416667
1490086721,259917000,16.177425,-61.5477316667
1490086726,228008600,15.8809716667,-61.3169266667
1490086738,259917000,16.1783183333,-61.5472166667
1490086756,219500000,15.7187216667,-61.3396266667
1490086777,259917000,16.18032,-61.5459116667
1490086787,259917000,16.180855,-61.5455516667
1490086798,259917000,16.18138,-61.5451966667
1490086807,259917000,16.1819316667,-61.5448016667
1490086818,259917000,16.1824283333,-61.54444
1490086837,259917000,16.1834233333,-61.5436716667
1490086847,259917000,16.1838733333,-61.54332
1490086878,259917000,16.185415,-61.5420633333
1490086887,259917000,16.1858616667,-61.541695
1490086897,259917000,16.18636,-61.5412866667
1490086907,259917000,16.1868566667,-61.5408716667
1490086918,259917000,16.187405,-61.5404166667
1490086927,259917000,16.1878483333,-61.54004
1490086947,259917000,16.1888433333,-61.539205
1490086948,538070904,16.2207966667,-61.5301483333
1490086985,228008600,15.88096,-61.3169083333
1490086987,259917000,16.1908933333,-61.5374883333
1490087016,219500000,15.7158283333,-61.3472616667
1490087016,259917000,16.1923066667,-61.536315
1490087027,259917000,16.19286,-61.5358483333
1490087067,259917000,16.1948566667,-61.5341733333
1490087088,259917000,16.195835,-61.5333433333
1490087093,259917000,16.196125,-61.5331016667
1490087098,259917000,16.1963183333,-61.53294
1490087106,259917000,16.1967566667,-61.5325916667
1490087114,219500000,15.7147283333,-61.350125
1490087116,228008600,15.8809666667,-61.316915
1490087126,228008600,15.8809633333,-61.3169133333
1490087136,259917000,16.198255,-61.5315466667
1490087136,219500000,15.7145033333,-61.3507633333
1490087145,219500000,15.7144133333,-61.3510266667
1490087148,259917000,16.1988616667,-61.53119
1490087155,219500000,15.7143083333,-61.3513183333
1490087166,259917000,16.1997833333,-61.530715
1490087172,259917000,16.200095,-61.53057
1490087178,259917000,16.200405,-61.53044
1490087202,259917000,16.2016066667,-61.5300233333
1490087208,259917000,16.2018583333,-61.5299533333
1490087232,259917000,16.2030966667,-61.5297133333
1490087238,259917000,16.2034033333,-61.529675
1490087244,259917000,16.2037616667,-61.5296416667
1490087249,259917000,16.2040166667,-61.5296166667
1490087262,259917000,16.2046733333,-61.5295666667
1490087265,219500000,15.7130483333,-61.3545
1490087267,228008600,15.8809666667,-61.3169316667
1490087268,259917000,16.204975,-61.529545
1490087280,259917000,16.2055783333,-61.5295033333
1490087285,219500000,15.7128083333,-61.3550783333
1490087306,219500000,15.7125633333,-61.3556916667
1490087328,259917000,16.2079983333,-61.529255
1490087342,253339000,16.023815,-61.5104383333
1490087360,259917000,16.209595,-61.5292533333
1490087366,219500000,15.7118183333,-61.3574316667
1490087383,259917000,16.2107066667,-61.5294233333
1490087385,219500000,15.7115866667,-61.3579783333
1490087394,259917000,16.2111616667,-61.52954
1490087397,259917000,16.2112933333,-61.52958
1490087410,259917000,16.2118933333,-61.5297933333
1490087416,219500000,15.7112316667,-61.35889
1490087417,259917000,16.212175,-61.5299183333
1490087426,219500000,15.711115,-61.359185
1490087434,259917000,16.212825,-61.530255
1490087436,219500000,15.7110083333,-61.35945
1490087437,259917000,16.212935,-61.5303183333
1490087440,259917000,16.21308,-61.5304
1490087450,259917000,16.2133983333,-61.53059
1490087470,259917000,16.21408,-61.5310166667
1490087490,538070904,16.22078,-61.530125
1490087491,259917000,16.214765,-61.5314516667
1490087507,329002900,16.2198116667,-61.534545
1490087510,259917000,16.21545,-61.5318583333
1490087515,219500000,15.7099816667,-61.361735
1490087525,219500000,15.7098433333,-61.3620233333
1490087533,253339000,16.0342433333,-61.50953
1490087556,228008600,15.8809633333,-61.3169166667
1490087571,253339000,16.0363266667,-61.5093633333
1490087576,228008600,15.880965,-61.316915
1490087620,259917000,16.2191566667,-61.5334883333
1490087622,253339000,16.03916,-61.5093633333
1490087626,329002900,16.2184,-61.5340016667
1490087627,228008600,15.88097,-61.3169233333
1490087630,259917000,16.2195833333,-61.5336366667
1490087649,259917000,16.22027,-61.5338816667
1490087671,259917000,16.2207966667,-61.53406
1490087686,219500000,15.7077416667,-61.3666416667
1490087691,253339000,16.043005,-61.5093283333
1490087695,219500000,15.7076266667,-61.3668966667
1490087709,259917000,16.2220383333,-61.5344866667
1490087736,219500000,15.707095,-61.368075
1490087752,253339000,16.04642,-61.5092616667
1490087755,219500000,15.7068466667,-61.3686283333
1490087773,253339000,16.0475983333,-61.5092383333
1490087791,259917000,16.2245466667,-61.5353283333
1490087801,253339000,16.0491716667,-61.5092233333
1490087806,219500000,15.7061633333,-61.3700933333
1490087807,228008600,15.8809716667,-61.316925
1490087819,259917000,16.2253083333,-61.535635
1490087821,253339000,16.0502933333,-61.5092116667
1490087829,259917000,16.22557,-61.5357433333
1490087835,219500000,15.7057916667,-61.370885
1490087846,219500000,15.7056366667,-61.371235
1490087850,259917000,16.2261066667,-61.5359683333
1490087856,228008600,15.8809616667,-61.3169266667
1490087879,259917000,16.2268366667,-61.5362783333
1490087893,253339000,16.05431,-61.509125
1490087896,228008600,15.8809716667,-61.3169233333
1490087910,259917000,16.2275333333,-61.53657
1490087916,228008600,15.8809716667,-61.3169233333
1490087916,219500000,15.7047333333,-61.3732616667
1490087917,477791600,16.2294016667,-61.5439783333
1490087921,253339000,16.055865,-61.509095
1490087930,259917000,16.2279716667,-61.5367533333
1490087935,219500000,15.7044683333,-61.3737983333
1490087945,219500000,15.7043266667,-61.374085
1490087949,259917000,16.2283666667,-61.5369183333
1490087965,228008600,15.8809783333,-61.31693
1490087971,253339000,16.058635,-61.509055
1490087992,253339000,16.0598,-61.5090366667
1490087999,259917000,16.22931,-61.5373183333
1490088001,253339000,16.0603,-61.509025
1490088007,228008600,15.880975,-61.316925
1490088015,219500000,15.70334,-61.3760266667
1490088020,259917000,16.2296733333,-61.5374766667
1490088028,538070904,16.22078,-61.5301333333
1490088031,253339000,16.0619733333,-61.5089816667
1490088036,219500000,15.703035,-61.3766116667
1490088039,259917000,16.2300016667,-61.5376216667
1490088052,253339000,16.0631416667,-61.50895
1490088055,219500000,15.7027633333,-61.3771566667
1490088070,259917000,16.2304716667,-61.5378233333
1490088076,228008600,15.880965,-61.3169216667
1490088080,259917000,16.2306233333,-61.5378883333
1490088085,219500000,15.70235,-61.37802
1490088085,228008600,15.880965,-61.3169183333
1490088091,253339000,16.0653233333,-61.5088883333
1490088096,219500000,15.7022016667,-61.3783316667
1490088103,253339000,16.065995,-61.5088683333
1490088109,219500000,15.7020166667,-61.3786983333
1490088110,259917000,16.23106,-61.53807
1490088111,253339000,16.0664416667,-61.5088533333
1490088138,219500000,15.701565,-61.37945
1490088142,253339000,16.0681833333,-61.5088033333
1490088149,219500000,15.70136,-61.379705
1490088162,219500000,15.70109,-61.3799833333
1490088163,253339000,16.0693033333,-61.5087766667
1490088165,219500000,15.7010233333,-61.3800433333
1490088171,253339000,16.06981,-61.5087666667
1490088186,228008600,15.8809666667,-61.3169183333
1490088189,219500000,15.700455,-61.3804666667
1490088200,259917000,16.232195,-61.538565
1490088201,253339000,16.0714966667,-61.5087216667
1490088210,259917000,16.2323,-61.53861
1490088223,253339000,16.0727366667,-61.5086933333
1490088225,219500000,15.69953,-61.38098
1490088231,259917000,16.2324933333,-61.5386866667
1490088239,259917000,16.2325583333,-61.5387133333
1490088245,219500000,15.6990083333,-61.38126
1490088254,219500000,15.6987533333,-61.38141
1490088255,228008600,15.8809683333,-61.3169233333
1490088261,253339000,16.07489,-61.5086366667
1490088275,228008600,15.8809666667,-61.316925
1490088277,477791600,16.2293166667,-61.54396
1490088280,259917000,16.23282,-61.5388033333
1490088283,253339000,16.0761333333,-61.508605
1490088291,253339000,16.0765883333,-61.5085933333
1490088303,253339000,16.0772683333,-61.5085783333
1490088351,253339000,16.080005,-61.5085266667
1490088355,219500000,15.6962183333,-61.3829683333
1490088370,259917000,16.2330833333,-61.538865
1490088381,253339000,16.0817133333,-61.508495
1490088385,219500000,15.6954233333,-61.3833516667
1490088403,253339000,16.0829616667,-61.5084766667
1490088425,219500000,15.694345,-61.3838216667
1490088426,228008600,15.88097,-61.3169133333
1490088430,259917000,16.2333183333,-61.53878
1490088435,228008600,15.88097,-61.3169133333
1490088446,228008600,15.880975,-61.3169116667
1490088447,259917000,16.2333633333,-61.5387266667
1490088457,259917000,16.2333766667,-61.5387033333
1490088457,228008600,15.880975,-61.3169116667
1490088467,259917000,16.233385,-61.5386733333
1490088473,259917000,16.2333866667,-61.5386566667
1490088474,219500000,15.693105,-61.3844916667
1490088477,259917000,16.233385,-61.53865
1490088483,253339000,16.08752,-61.5083633333
1490088486,219500000,15.6928183333,-61.38469
1490088490,259917000,16.2333783333,-61.5386233333
1490088491,253339000,16.0879766667,-61.5083483333
1490088494,219500000,15.6926116667,-61.3848483333
1490088510,259917000,16.2333483333,-61.5385933333
1490088517,259917000,16.233335,-61.5385883333
1490088524,259917000,16.2333133333,-61.538585
1490088531,259917000,16.2332933333,-61.5385833333
1490088539,259917000,16.2332683333,-61.538585
1490088543,253339000,16.09091,-61.50827
1490088557,259917000,16.2332166667,-61.5386033333
1490088562,253339000,16.0919833333,-61.5082433333
1490088566,228008600,15.8809666667,-61.3169166667
1490088568,538070904,16.22081,-61.5301433333
1490088571,253339000,16.0924933333,-61.508235
1490088577,259917000,16.233165,-61.5386466667
1490088582,253339000,16.0931133333,-61.5082166667
1490088583,259917000,16.23315,-61.5386616667
1490088587,259917000,16.2331433333,-61.53867
1490088592,253339000,16.0936816667,-61.5081966667
1490088603,253339000,16.0943066667,-61.5081766667
1490088606,219500000,15.6901483333,-61.386945
1490088615,219500000,15.6899383333,-61.3871083333
1490088625,219500000,15.6897066667,-61.3872916667
1490088637,477791600,16.229435,-61.5440333333
1490088642,253339000,16.09652,-61.508115
1490088654,219500000,15.6890633333,-61.387855
1490088668,219500000,15.6887683333,-61.38816
1490088675,219500000,15.6886316667,-61.3883216667
1490088684,219500000,15.6884483333,-61.388555
1490088696,329002900,16.2336883333,-61.5411216667
1490088714,219500000,15.6879783333,-61.3892666667
1490088725,219500000,15.68782,-61.3895566667
1490088744,219500000,15.68755,-61.3901033333
1490088750,538070904,16.2207766667,-61.530125
1490088762,253339000,16.103355,-61.5078816667
1490088774,219500000,15.6871816667,-61.3909233333
1490088782,253339000,16.1044966667,-61.5078433333
1490088785,219500000,15.6870433333,-61.3912366667
1490088787,228008600,15.88097,-61.31692
1490088801,253339000,16.10558,-61.507805
1490088811,253339000,16.1061516667,-61.5077916667
1490088814,219500000,15.686675,-61.3920616667
1490088847,228008600,15.8809666667,-61.3169266667
1490088857,228008600,15.8809633333,-61.3169283333
1490088861,253339000,16.109015,-61.5077183333
1490088866,228008600,15.8809633333,-61.31693
1490088871,253339000,16.1095883333,-61.5077066667
1490088874,219500000,15.6859533333,-61.3938033333
1490088906,329002900,16.2339716667,-61.5432983333
1490088907,228008600,15.88096,-61.3169183333
1490088947,329002900,16.233995,-61.54368
1490088962,253339000,16.1147966667,-61.5075466667
1490088965,219500000,15.685225,-61.3966383333
1490088972,253339000,16.11537,-61.507535
1490088997,477791600,16.2294016667,-61.5439866667
1490089012,253339000,16.1176583333,-61.5074616667
1490089022,253339000,16.11823,-61.5074416667
1490089044,219500000,15.68491,-61.399195
1490089052,253339000,16.119935,-61.5073916667
1490089065,219500000,15.68481,-61.3998266667
1490089082,253339000,16.1216433333,-61.507345
1490089086,329002900,16.2338416667,-61.544915
1490089092,253339000,16.12221,-61.507325
1490089096,219500000,15.68461,-61.4007983333
1490089101,253339000,16.1227216667,-61.5073133333
1490089125,219500000,15.6843733333,-61.4016916667
1490089132,253339000,16.1244866667,-61.5072833333
1490089152,253339000,16.1256166667,-61.5072516667
1490089161,253339000,16.1261266667,-61.5072333333
1490089165,219500000,15.6840433333,-61.402935
1490089206,219500000,15.683795,-61.4042416667
1490089208,253339000,16.1288366667,-61.507185
1490089215,253339000,16.129235,-61.50717
1490089216,219500000,15.683735,-61.40456
1490089225,219500000,15.6836766667,-61.4048483333
1490089247,228008600,15.8809733333,-61.31693
1490089252,253339000,16.1313516667,-61.5071166667
1490089255,219500000,15.6834616667,-61.4058016667
1490089272,253339000,16.1324983333,-61.5071266667
1490089276,219500000,15.6832816667,-61.406455
1490089288,538070904,16.2207683333,-61.5301366667
1490089292,253339000,16.13365,-61.5071583333
1490089295,228008600,15.88097,-61.3169183333
1490089315,228008600,15.8809716667,-61.3169166667
1490089326,219500000,15.6828283333,-61.4079966667
1490089336,219500000,15.68275,-61.4083116667
1490089337,228008600,15.8809683333,-61.31693
1490089337,259917000,16.23401,-61.5439316667
1490089341,253339000,16.1364533333,-61.5072483333
1490089356,219500000,15.6826133333,-61.4089466667
1490089361,253339000,16.1376016667,-61.5072683333
1490089371,253339000,16.138175,-61.5072983333
1490089381,253339000,16.1387483333,-61.5073416667
1490089385,253339000,16.1389783333,-61.507365
1490089386,219500000,15.68244,-61.4098966667
1490089412,253339000,16.1405133333,-61.5075466667
1490089425,219500000,15.6821533333,-61.4110733333
1490089431,253339000,16.1415916667,-61.507695
1490089435,228008600,15.8809683333,-61.31691
1490089441,253339000,16.1421583333,-61.5077716667
1490089452,253339000,16.142725,-61.50785
1490089456,219500000,15.6818583333,-61.412
1490089465,219500000,15.6817766667,-61.41227
1490089495,228008600,15.8809783333,-61.3169166667
1490089495,219500000,15.6815483333,-61.41318
1490089535,329002900,16.2335466667,-61.5460383333
1490089535,228008600,15.8809666667,-61.3169216667
1490089541,253339000,16.14782,-61.5084883333
1490089545,329002900,16.2335466667,-61.5460516667
1490089566,219500000,15.681105,-61.4153333333
1490089571,329002900,16.2335216667,-61.5460816667
1490089574,329002900,16.23352,-61.5460833333
1490089601,253339000,16.1512,-61.509075
1490089605,253339000,16.151425,-61.50911
1490089615,253339000,16.1519833333,-61.5092183333
1490089615,219500000,15.6806966667,-61.416775
1490089622,253339000,16.1523716667,-61.5093
1490089626,219500000,15.6805866667,-61.4170916667
1490089632,253339000,16.1528716667,-61.50939
1490089635,219500000,15.680485,-61.4173433333
1490089655,219500000,15.6802333333,-61.4178883333
1490089666,219500000,15.6800866667,-61.4181783333
1490089670,329002900,16.23352,-61.5460066667
1490089685,219500000,15.6798316667,-61.4186716667
1490089698,253339000,16.156575,-61.51003
1490089700,329002900,16.2334883333,-61.5459466667
1490089708,253339000,16.1571316667,-61.5101316667
1490089712,253339000,16.157355,-61.510175
1490089715,219500000,15.6794583333,-61.4194366667
1490089718,477791600,16.2294016667,-61.544015
1490089721,253339000,16.157855,-61.5102716667
1490089731,253339000,16.1584083333,-61.5103733333
1490089742,253339000,16.15902,-61.5104966667
1490089746,228008600,15.880965,-61.3169216667
1490089760,329002900,16.2334133333,-61.546005
1490089762,253339000,16.16013,-61.510715
1490089786,228008600,15.880965,-61.3169216667
1490089786,219500000,15.6786533333,-61.42122
1490089791,253339000,16.161745,-61.5110183333
1490089795,219500000,15.6785433333,-61.4214316667
1490089825,219500000,15.678175,-61.422125
1490089828,538070904,16.2207733333,-61.5301566667
1490089846,219500000,15.6779216667,-61.422595
1490089851,253339000,16.1651116667,-61.5116283333
1490089857,228008600,15.8809716667,-61.316915
1490089862,253339000,16.1657233333,-61.5117716667
1490089865,253339000,16.1658883333,-61.5118183333
1490089875,219500000,15.6775966667,-61.42324
1490089877,259917000,16.2334233333,-61.5439983333
1490089879,329002300,16.24036,-61.5414016667
1490089885,219500000,15.6774933333,-61.4234633333
1490089891,253339000,16.1673033333,-61.5122766667
1490089891,329002900,16.2333366667,-61.54592
1490089901,253339000,16.1678416667,-61.5124716667
1490089906,219500000,15.677295,-61.4239283333
1490089911,253339000,16.1683783333,-61.51267
1490089915,219500000,15.6772133333,-61.424125
1490089925,219500000,15.6771216667,-61.4243466667
1490089931,253339000,16.169455,-61.5130633333
1490089940,329002900,16.2333283333,-61.5458866667
1490089942,253339000,16.1700433333,-61.5132883333
1490089946,228008600,15.880965,-61.3169133333
1490089955,219500000,15.6768233333,-61.42501
1490089966,219500000,15.676705,-61.4252483333
1490089971,253339000,16.1715633333,-61.51393
1490089975,219500000,15.6766083333,-61.4254383333
1490090026,228008600,15.8809666667,-61.3169266667
1490090026,219500000,15.6759933333,-61.42649
1490090056,219500000,15.6756366667,-61.4270766667
1490090062,253339000,16.176165,-61.515865
1490090075,219500000,15.6754216667,-61.4274916667
1490090078,477791600,16.2293783333,-61.5440333333
1490090081,253339000,16.1770633333,-61.5162383333
1490090086,219500000,15.67532,-61.4277233333
1490090091,253339000,16.1775333333,-61.5164283333
1490090116,219500000,15.6750866667,-61.42835
1490090117,228008600,15.8809666667,-61.3169166667
1490090136,228008600,15.880965,-61.3169116667
1490090155,219500000,15.674755,-61.4292166667
1490090165,253339000,16.18088,-61.5177816667
1490090176,219500000,15.6745583333,-61.42962
1490090189,538070904,16.2208166667,-61.5301566667
1490090201,253339000,16.1824283333,-61.5183716667
1490090206,219500000,15.6742433333,-61.4302433333
1490090218,253339000,16.1831483333,-61.51866
1490090237,259917000,16.2333783333,-61.5439183333
1490090315,219500000,15.6731966667,-61.4325033333
1490090336,219500000,15.6729666667,-61.432925
1490090356,219500000,15.6727483333,-61.43332
1490090371,253339000,16.1889566667,-61.5211283333
1490090391,253339000,16.1896483333,-61.5214233333
1490090405,219500000,15.672235,-61.434335
1490090424,219500000,15.6720666667,-61.4347383333
1490090456,219500000,15.6717933333,-61.435425
1490090483,253339000,16.1925716667,-61.5228183333
1490090491,253339000,16.192795,-61.5229166667
1490090493,228008600,15.8802333333,-61.3171966667
1490090496,219500000,15.6714383333,-61.436245
1490090503,228008600,15.8802033333,-61.31727
1490090506,228008600,15.8801833333,-61.3173283333
1490090517,228008600,15.8801366667,-61.3176866667
1490090520,228008600,15.8801416667,-61.317765
1490090523,228008600,15.880165,-61.3178883333
1490090525,219500000,15.6711416667,-61.4368533333
1490090529,228008600,15.8802533333,-61.318185
1490090543,253339000,16.19414,-61.5234566667
1490090544,219500000,15.6709416667,-61.4372383333
1490090548,538070904,16.22079,-61.5301216667
1490090571,253339000,16.1947933333,-61.5237116667
1490090582,253339000,16.19503,-61.523805
1490090582,228008600,15.8805433333,-61.3214333333
1490090600,228008600,15.8806416667,-61.3232383333
1490090604,219500000,15.6702883333,-61.4384583333
1490090608,228008600,15.8809,-61.3242216667
1490090611,253339000,16.195605,-61.524035
1490090621,329002900,16.2343083333,-61.5439166667
1490090622,253339000,16.19581,-61.5241133333
1490090631,253339000,16.19597,-61.524175
1490090642,253339000,16.196165,-61.524245
1490090653,253339000,16.1963566667,-61.524315
1490090655,219500000,15.6697816667,-61.4395233333
1490090663,253339000,16.196525,-61.5243816667
1490090675,329014320,15.8611283333,-61.6077883333
1490090676,219500000,15.66961,-61.439945
1490090680,329014320,15.86161,-61.607465
1490090692,228008600,15.88686,-61.33403
1490090698,228008600,15.887535,-61.3345416667
1490090708,329014320,15.8638333333,-61.60578
1490090712,329014320,15.864125,-61.6054933333
1490090715,219500000,15.6692716667,-61.4407933333
1490090726,228008600,15.89105,-61.3363883333
1490090728,538070904,16.2207983333,-61.530125
1490090734,228008600,15.8920866667,-61.3368683333
1490090740,228008600,15.8928433333,-61.33728
1490090742,253339000,16.197795,-61.5249516667
1490090748,228008600,15.893815,-61.3378583333
1490090756,228008600,15.8947816667,-61.338455
1490090758,228008600,15.8950283333,-61.3385966667
1490090760,228008600,15.8952766667,-61.33874
1490090762,329014320,15.8670516667,-61.6013716667
1490090764,228008600,15.8957733333,-61.3390183333
1490090775,219500000,15.6686683333,-61.4420033333
1490090776,259917000,16.233395,-61.543945
1490090778,228008600,15.8974633333,-61.34005
1490090778,329014320,15.8674983333,-61.59983
1490090780,228008600,15.897695,-61.3402133333
1490090780,329014320,15.867535,-61.5996283333
1490090782,253339000,16.1983933333,-61.5252216667
1490090786,219500000,15.6685616667,-61.4422033333
1490090786,329014320,15.86764,-61.5990266667
1490090788,329014320,15.867665,-61.5989
1490090792,329014320,15.86773,-61.5985
1490090795,329014320,15.8677683333,-61.5982233333
1490090796,329014320,15.8677883333,-61.5980983333
1490090798,228008600,15.8999283333,-61.3412883333
1490090800,329014320,15.8678433333,-61.5976266667
1490090805,219500000,15.6683433333,-61.4426116667
1490090806,228008600,15.90088,-61.3417866667
1490090812,228008600,15.9016183333,-61.3421566667
1490090814,228008600,15.9018683333,-61.3422783333
1490090818,228008600,15.9023666667,-61.34253
1490090822,253339000,16.1989683333,-61.5254816667
1490090824,228008600,15.903125,-61.3429
1490090825,219500000,15.6681283333,-61.44302
1490090828,228008600,15.9036316667,-61.3431583333
1490090830,228008600,15.9038766667,-61.3432933333
1490090832,228008600,15.9041016667,-61.3434433333
1490090833,253339000,16.199115,-61.52555
1490090836,228008600,15.9045083333,-61.343785
1490090844,228008600,15.905375,-61.344385
1490090852,253339000,16.1993566667,-61.5256633333
1490090854,228008600,15.9065733333,-61.3449716667
1490090856,219500000,15.6678283333,-61.4436333333
1490090856,228008600,15.9068216667,-61.34508
1490090862,228008600,15.907585,-61.3453733333
1490090864,228008600,15.9078433333,-61.3454683333
1490090868,228008600,15.9083533333,-61.34566
1490090871,253339000,16.1995816667,-61.5257716667
1490090876,228008600,15.9093066667,-61.3461583333
1490090882,253339000,16.1997116667,-61.5258383333
1490090888,228008600,15.910755,-61.3469466667
1490090890,228008600,15.911005,-61.3470683333
1490090893,253339000,16.19984,-61.5259116667
1490090896,228008600,15.9117316667,-61.3474383333
1490090898,228008600,15.9119783333,-61.3475616667
1490090902,253339000,16.199945,-61.5259716667
1490090904,228008600,15.91271,-61.347945
1490090910,538070904,16.22078,-61.530125
1490090912,253339000,16.2000633333,-61.52604
1490090920,228008600,15.91462,-61.3491133333
1490090922,253339000,16.200185,-61.5261
1490090922,228008600,15.91485,-61.349275
1490090925,219500000,15.66723,-61.44513
1490090930,228008600,15.9157383333,-61.3499633333
1490090932,228008600,15.9159616667,-61.3501366667
1490090945,219500000,15.6670633333,-61.445535
1490090950,228008600,15.9178733333,-61.3517983333
1490090952,253339000,16.2005466667,-61.5262666667
1490090955,219500000,15.6669616667,-61.445765
1490090956,228008600,15.9184783333,-61.3523833333
1490090962,253339000,16.200685,-61.5263216667
1490090964,228008600,15.9192133333,-61.3532283333
1490090966,228008600,15.9193883333,-61.3534466667
1490090972,228008600,15.9198966667,-61.3541183333
1490090978,228008600,15.92041,-61.3547866667
1490090982,253339000,16.200945,-61.5264216667
1490090984,228008600,15.92097,-61.3554083333
1490090985,219500000,15.6666566667,-61.4463816667
1490090986,228008600,15.921165,-61.355605
1490090990,228008600,15.92156,-61.3559916667
1490090994,228008600,15.921965,-61.35637
1490090996,228008600,15.9221716667,-61.3565533333
1490091000,228008600,15.9225916667,-61.3569183333
1490091001,253339000,16.2011883333,-61.5265266667
1490091002,228008600,15.922805,-61.357095
1490091005,219500000,15.6664583333,-61.4467683333
1490091010,228008600,15.9236466667,-61.3577883333
1490091018,228008600,15.9245183333,-61.3584333333
1490091022,253339000,16.201465,-61.5266466667
1490091036,228008600,15.9266383333,-61.3596683333
1490091042,253339000,16.2017283333,-61.5267516667
1490091042,228008600,15.9273566667,-61.360045
1490091046,228008600,15.9278416667,-61.360295
1490091054,228008600,15.9288233333,-61.36079
1490091055,219500000,15.6659266667,-61.4478083333
1490091056,329014320,15.8691566667,-61.5837516667
1490091058,329014320,15.8691383333,-61.5836883333
1490091060,228008600,15.9295616667,-61.36116
1490091061,253339000,16.2019833333,-61.5268566667
1490091064,228008600,15.9300533333,-61.3614083333
1490091092,228008600,15.93333,-61.3634333333
1490091102,228008600,15.934475,-61.3642083333
1490091106,228008600,15.9349283333,-61.3645283333
1490091110,228008600,15.9353816667,-61.3648483333
1490091114,228008600,15.9358366667,-61.365165
1490091116,228008600,15.93606,-61.365325
1490091118,253339000,16.2027533333,-61.5271716667
1490091118,228008600,15.93628,-61.36549
1490091121,253339000,16.2027916667,-61.5271883333
1490091128,228008600,15.937395,-61.36629
1490091130,228008600,15.9376216667,-61.3664433333
1490091132,253339000,16.2029283333,-61.527245
1490091135,219500000,15.6651116667,-61.4494783333
1490091136,228008600,15.938315,-61.3668916667
1490091140,228008600,15.93879,-61.3671716667
1490091142,228008600,15.9390283333,-61.3673066667
1490091145,219500000,15.6650066667,-61.4496833333
1490091148,228008600,15.9397266667,-61.3677316667
1490091156,228008600,15.9406583333,-61.3683016667
1490091158,228008600,15.94089,-61.36844
1490091158,477791600,16.22939,-61.544075
1490091160,228008600,15.941115,-61.3685866667
1490091162,228008600,15.9413333333,-61.3687416667
1490091164,228008600,15.94155,-61.3688983333
1490091174,228008600,15.94267,-61.369675
1490091178,228008600,15.9431216667,-61.3699833333
1490091182,228008600,15.9435766667,-61.3702916667
1490091185,219500000,15.6645766667,-61.4504733333
1490091188,228008600,15.9442766667,-61.3707183333
1490091192,259917000,16.2333983333,-61.5439433333
1490091194,228008600,15.9449816667,-61.3711366667
1490091195,219500000,15.66445,-61.4506966667
1490091200,228008600,15.9456933333,-61.371545
1490091202,253339000,16.2039,-61.5276383333
1490091204,228008600,15.9461583333,-61.3718283333
1490091210,228008600,15.9468583333,-61.3722533333
1490091211,253339000,16.20402,-61.527685
1490091212,228008600,15.9470933333,-61.3723966667
1490091213,259917000,16.2333983333,-61.5439433333
1490091214,228008600,15.9473283333,-61.3725416667
1490091218,228008600,15.9477966667,-61.3728366667
1490091220,228008600,15.9480333333,-61.3729783333
1490091221,259917000,16.2333983333,-61.5439433333
1490091222,228008600,15.9482683333,-61.3731183333
1490091224,228008600,15.9485016667,-61.3732616667
1490091225,219500000,15.664105,-61.4513083333
1490091234,228008600,15.9496766667,-61.373975
1490091238,228008600,15.9501566667,-61.374245
1490091248,228008600,15.951365,-61.3749016667
1490091252,228008600,15.9518516667,-61.3751583333
1490091258,228008600,15.95257,-61.37556
1490091270,228008600,15.95402,-61.3763216667
1490091273,259917000,16.2333933333,-61.54394
1490091276,228008600,15.9547416667,-61.3767066667
1490091282,253339000,16.205015,-61.52805
1490091284,228008600,15.9557133333,-61.3772133333
1490091290,228008600,15.95646,-61.3775766667
1490091300,228008600,15.9577283333,-61.37814
1490091302,253339000,16.2052983333,-61.5281516667
1490091304,228008600,15.9582283333,-61.378355
1490091305,219500000,15.6632666667,-61.452985
1490091306,228008600,15.9584766667,-61.3784666667
1490091308,228008600,15.9587233333,-61.3785833333
1490091310,228008600,15.9589683333,-61.3787016667
1490091312,253339000,16.205445,-61.5281983333
1490091312,228008600,15.95921,-61.3788266667
1490091315,219500000,15.6631616667,-61.4531933333
1490091320,228008600,15.9601616667,-61.3793616667
1490091324,228008600,15.9606316667,-61.379635
1490091326,219500000,15.6630433333,-61.4534233333
1490091328,228008600,15.961105,-61.37991
1490091330,373071000,15.76105,-60.9162883333
1490091331,253339000,16.2058483333,-61.52833
1490091334,228008600,15.9618083333,-61.3803333333
1490091339,477791600,16.229435,-61.5440683333
1490091340,228008600,15.9625016667,-61.3807816667
1490091342,228008600,15.962735,-61.3809316667
1490091344,228008600,15.9629683333,-61.3810783333
1490091346,228008600,15.9632033333,-61.381225
1490091352,228008600,15.9638983333,-61.38167
1490091354,228008600,15.9641216667,-61.381825
